"root","class1","class1OrderLTR","class1OrderLINE","class1OrderSINE","class2"
-0.31684310001014,-0.309670156244749,-0.327168528670433,-0.092013756657714,-0.018456406432131,-0.344819852357814
-0.317517863328567,-0.313159612571924,-0.328559865670611,-0.0909837041913042,-0.0190547826000862,-0.344388622353698
-0.317015873324715,-0.314096570201908,-0.327963282307833,-0.093050532484301,-0.0189175431023089,-0.347309829832304
-0.318999128926955,-0.311735523345806,-0.329774546759655,-0.0929609828556767,-0.0187954327716736,-0.347319388079497
-0.318551598124837,-0.314675485662042,-0.329007250435758,-0.0937027786274201,-0.0193468755975844,-0.347148463527484
-0.3199706868566,-0.313750270397656,-0.329286815127299,-0.0929192934926344,-0.01955625836111,-0.349757405902072
-0.321156525022924,-0.31537912651219,-0.331090674033471,-0.0930854484361085,-0.0197048200310413,-0.350378334080722
-0.320685445391968,-0.315796824583582,-0.332847108994513,-0.0935787819419596,-0.0198718761921266,-0.351491622914336
-0.322268125707873,-0.314932824249759,-0.332582094446227,-0.0931973753024759,-0.0201081323363346,-0.35318295174607
-0.324402578026784,-0.315285270523095,-0.333906474857785,-0.0933673590223738,-0.0197239691539372,-0.354538945814147
-0.322623738503059,-0.317116541805984,-0.33225796196366,-0.0930602001284804,-0.0201057931861835,-0.355262110229355
-0.325377907543904,-0.318920566289221,-0.335277140440754,-0.092459653957445,-0.0202577702157085,-0.357027771829554
-0.324177966748969,-0.318352627920215,-0.336690191478305,-0.0949808779263913,-0.0209304156409268,-0.356760373174331
